time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
06:35:00	23700	1930	1874	0	2840	1930	1874	0	2840
06:40:00	24000	1989	1871	0	2958	1989	1871	0	2958
06:45:00	24300	1891	1921	0	2928	1891	1921	0	2928
06:50:00	24600	1980	1925	0	2983	1980	1925	0	2983
06:55:00	24900	1973	1892	0	3064	1973	1892	0	3064
07:00:00	25200	2562	1966	0	3660	2562	1966	0	3660
07:05:00	25500	2489	2180	0	3969	2489	2180	0	3969
07:10:00	25800	2506	2305	0	4170	2506	2305	0	4170
07:15:00	26100	2450	2218	0	4402	2450	2218	0	4402
07:20:00	26400	2458	2182	0	4678	2458	2182	0	4678
07:25:00	26700	2440	2252	0	4866	2440	2252	0	4866
07:30:00	27000	2423	2266	0	5023	2423	2266	0	5023
07:35:00	27300	2524	2165	0	5382	2524	2165	0	5382
07:40:00	27600	2410	2216	0	5576	2410	2216	0	5576
07:45:00	27900	2459	2233	0	5802	2459	2233	0	5802
07:50:00	28200	2373	2158	0	6017	2373	2158	0	6017
07:55:00	28500	2397	2122	0	6292	2397	2122	0	6292
08:00:00	28800	1017	2102	0	5207	1017	2102	0	5207
08:05:00	29100	1054	1721	0	4540	1054	1721	0	4540
08:10:00	29400	1030	1320	0	4250	1030	1320	0	4250
08:15:00	29700	1026	1332	0	3944	1026	1332	0	3944
08:20:00	30000	984	1219	0	3709	984	1219	0	3709
08:25:00	30300	1017	1194	0	3532	1017	1194	0	3532
08:30:00	30600	997	1205	0	3324	997	1205	0	3324
08:35:00	30900	1017	1239	0	3102	1017	1239	0	3102
08:40:00	31200	935	1108	0	2929	935	1108	0	2929
08:45:00	31500	1005	1070	0	2864	1005	1070	0	2864
08:50:00	31800	1002	1114	0	2752	1002	1114	0	2752
08:55:00	32100	985	1082	0	2655	985	1082	0	2655
09:00:00	32400	384	1020	0	2019	384	1020	0	2019
09:05:00	32700	388	771	0	1636	388	771	0	1636
09:10:00	33000	398	591	0	1443	398	591	0	1443
09:15:00	33300	344	563	0	1224	344	563	0	1224
09:20:00	33600	352	520	0	1056	352	520	0	1056
09:25:00	33900	338	515	0	879	338	515	0	879
09:30:00	34200	349	454	0	774	349	454	0	774
09:35:00	34500	350	426	0	698	350	426	0	698
09:40:00	34800	313	471	0	540	313	471	0	540
09:45:00	35100	358	409	0	489	358	409	0	489
09:50:00	35400	332	348	0	473	332	348	0	473
09:55:00	35700	346	348	0	471	346	348	0	471
10:00:00	36000	264	350	0	385	264	350	0	385
10:05:00	36300	243	298	0	330	243	298	0	330
10:10:00	36600	241	251	0	320	241	251	0	320
10:15:00	36900	251	236	0	335	251	236	0	335
10:20:00	37200	251	259	0	327	251	259	0	327
10:25:00	37500	250	238	0	339	250	238	0	339
10:30:00	37800	278	256	0	361	278	256	0	361
10:35:00	38100	248	271	0	338	248	271	0	338
10:40:00	38400	247	249	0	336	247	249	0	336
10:45:00	38700	288	260	0	364	288	260	0	364
10:50:00	39000	260	275	0	349	260	275	0	349
10:55:00	39300	257	258	0	348	257	258	0	348
11:00:00	39600	126	256	0	218	126	256	0	218
11:05:00	39900	135	169	0	184	135	169	0	184
11:10:00	40200	105	151	0	138	105	151	0	138
11:15:00	40500	124	108	0	154	124	108	0	154
11:20:00	40800	128	118	0	164	128	118	0	164
11:25:00	41100	147	116	0	195	147	116	0	195
11:30:00	41400	111	143	0	163	111	143	0	163
11:35:00	41700	136	126	0	173	136	126	0	173
11:40:00	42000	137	126	0	184	137	126	0	184
11:45:00	42300	125	136	0	173	125	136	0	173
11:50:00	42600	121	139	0	155	121	139	0	155
11:55:00	42900	141	115	0	181	141	115	0	181
12:00:00	43200	247	142	0	286	247	142	0	286
12:05:00	43500	257	202	0	341	257	202	0	341
12:10:00	43800	291	258	0	374	291	258	0	374
12:15:00	44100	275	269	0	380	275	269	0	380
12:20:00	44400	280	293	0	367	280	293	0	367
12:25:00	44700	300	247	0	420	300	247	0	420
12:30:00	45000	278	308	0	390	278	308	0	390
12:35:00	45300	289	302	0	377	289	302	0	377
12:40:00	45600	317	292	0	402	317	292	0	402
12:45:00	45900	329	309	0	422	329	309	0	422
12:50:00	46200	285	312	0	395	285	312	0	395
12:55:00	46500	299	307	0	387	299	307	0	387
13:00:00	46800	472	307	0	552	472	307	0	552
13:05:00	47100	452	384	0	620	452	384	0	620
13:10:00	47400	464	454	0	630	464	454	0	630
13:15:00	47700	473	485	0	618	473	485	0	618
13:20:00	48000	457	474	0	601	457	474	0	601
13:25:00	48300	469	459	0	611	469	459	0	611
13:30:00	48600	498	451	0	658	498	451	0	658
13:35:00	48900	439	478	0	619	439	478	0	619
13:40:00	49200	515	506	0	628	515	506	0	628
13:45:00	49500	566	481	0	713	566	481	0	713
13:50:00	49800	511	504	0	720	511	504	0	720
13:55:00	50100	493	538	0	675	493	538	0	675
14:00:00	50400	317	509	0	483	317	509	0	483
14:05:00	50700	349	369	0	463	349	369	0	463
14:10:00	51000	399	349	0	513	399	349	0	513
14:15:00	51300	443	371	0	585	443	371	0	585
14:20:00	51600	474	444	0	615	474	444	0	615
14:25:00	51900	473	440	0	648	473	440	0	648
14:30:00	52200	557	505	0	700	557	505	0	700
14:35:00	52500	581	500	0	781	581	500	0	781
14:40:00	52800	604	588	0	797	604	588	0	797
14:45:00	53100	646	597	0	846	646	597	0	846
14:50:00	53400	695	631	0	910	695	631	0	910
14:55:00	53700	801	668	0	1043	801	668	0	1043
15:00:00	54000	781	762	0	1062	781	762	0	1062
15:05:00	54300	874	822	0	1114	874	822	0	1114
15:10:00	54600	946	807	0	1253	946	807	0	1253
15:15:00	54900	1039	957	0	1335	1039	957	0	1335
15:20:00	55200	1192	983	0	1544	1192	983	0	1544
15:25:00	55500	1287	1176	0	1655	1287	1176	0	1655
15:30:00	55800	1422	1235	0	1842	1422	1235	0	1842
15:35:00	56100	1456	1369	0	1929	1456	1369	0	1929
15:40:00	56400	1646	1426	0	2149	1646	1426	0	2149
15:45:00	56700	1740	1630	0	2259	1740	1630	0	2259
15:50:00	57000	1805	1610	0	2454	1805	1610	0	2454
15:55:00	57300	1790	1723	0	2521	1790	1723	0	2521
16:00:00	57600	1915	1771	0	2665	1915	1771	0	2665
16:05:00	57900	2002	1893	0	2774	2002	1893	0	2774
16:10:00	58200	2038	1886	0	2926	2038	1886	0	2926
16:15:00	58500	2152	1983	0	3095	2152	1983	0	3095
16:20:00	58800	2184	2032	0	3247	2184	2032	0	3247
16:25:00	59100	2216	2099	0	3364	2216	2099	0	3364
16:30:00	59400	2229	2057	0	3536	2229	2057	0	3536
16:35:00	59700	2365	2153	0	3748	2365	2153	0	3748
16:40:00	60000	2413	2166	0	3995	2413	2166	0	3995
16:45:00	60300	2369	2276	0	4088	2369	2276	0	4088
16:50:00	60600	2332	2319	0	4101	2332	2319	0	4101
16:55:00	60900	2507	2243	0	4365	2507	2243	0	4365
17:00:00	61200	2433	2387	0	4411	2433	2387	0	4411
17:05:00	61500	2228	2284	0	4355	2228	2284	0	4355
17:10:00	61800	2154	2224	0	4285	2154	2224	0	4285
17:15:00	62100	2099	2117	0	4267	2099	2117	0	4267
17:20:00	62400	2077	2091	0	4253	2077	2091	0	4253
17:25:00	62700	1901	2034	0	4120	1901	2034	0	4120
17:30:00	63000	1714	1942	0	3892	1714	1942	0	3892
17:35:00	63300	1604	1810	0	3686	1604	1810	0	3686
17:40:00	63600	1499	1667	0	3518	1499	1667	0	3518
17:45:00	63900	1325	1673	0	3170	1325	1673	0	3170
17:50:00	64200	1254	1473	0	2951	1254	1473	0	2951
17:55:00	64500	1098	1346	0	2703	1098	1346	0	2703
18:00:00	64800	924	1238	0	2389	924	1238	0	2389
18:05:00	65100	919	1093	0	2215	919	1093	0	2215
18:10:00	65400	915	1021	0	2109	915	1021	0	2109
18:15:00	65700	826	1000	0	1935	826	1000	0	1935
18:20:00	66000	833	910	0	1858	833	910	0	1858
18:25:00	66300	748	906	0	1700	748	906	0	1700
18:30:00	66600	641	781	0	1560	641	781	0	1560
18:35:00	66900	574	742	0	1392	574	742	0	1392
18:40:00	67200	524	667	0	1249	524	667	0	1249
18:45:00	67500	488	602	0	1135	488	602	0	1135
18:50:00	67800	400	596	0	939	400	596	0	939
18:55:00	68100	425	506	0	858	425	506	0	858
19:00:00	68400	377	460	0	775	377	460	0	775
19:05:00	68700	348	470	0	653	348	470	0	653
19:10:00	69000	377	419	0	611	377	419	0	611
19:15:00	69300	330	421	0	520	330	421	0	520
19:20:00	69600	309	391	0	438	309	391	0	438
19:25:00	69900	342	338	0	442	342	338	0	442
19:30:00	70200	323	316	0	449	323	316	0	449
19:35:00	70500	312	338	0	423	312	338	0	423
19:40:00	70800	340	322	0	441	340	322	0	441
19:45:00	71100	329	319	0	451	329	319	0	451
19:50:00	71400	301	318	0	434	301	318	0	434
19:55:00	71700	283	320	0	397	283	320	0	397
20:00:00	72000	339	315	0	421	339	315	0	421
20:05:00	72300	277	328	0	370	277	328	0	370
20:10:00	72600	260	270	0	360	260	270	0	360
20:15:00	72900	245	279	0	326	245	279	0	326
20:20:00	73200	252	247	0	331	252	247	0	331
20:25:00	73500	250	250	0	331	250	250	0	331
20:30:00	73800	206	245	0	292	206	245	0	292
20:35:00	74100	235	228	0	299	235	228	0	299
20:40:00	74400	194	208	0	285	194	208	0	285
20:45:00	74700	187	208	0	264	187	208	0	264
20:50:00	75000	186	205	0	245	186	205	0	245
20:55:00	75300	162	185	0	222	162	185	0	222
21:00:00	75600	143	151	0	214	143	151	0	214
21:05:00	75900	149	179	0	184	149	179	0	184
21:10:00	76200	170	141	0	213	170	141	0	213
21:15:00	76500	150	144	0	219	150	144	0	219
21:20:00	76800	168	153	0	234	168	153	0	234
21:25:00	77100	203	184	0	253	203	184	0	253
21:30:00	77400	203	202	0	254	203	202	0	254
21:35:00	77700	216	172	0	298	216	172	0	298
21:40:00	78000	240	227	0	311	240	227	0	311
21:45:00	78300	230	222	0	319	230	222	0	319
21:50:00	78600	288	262	0	345	288	262	0	345
21:55:00	78900	272	253	0	364	272	253	0	364
22:00:00	79200	245	255	0	354	245	255	0	354
22:05:00	79500	245	258	0	341	245	258	0	341
22:10:00	79800	324	259	0	406	324	259	0	406
22:15:00	80100	308	297	0	417	308	297	0	417
22:20:00	80400	292	303	0	406	292	303	0	406
22:25:00	80700	336	306	0	436	336	306	0	436
22:30:00	81000	368	340	0	464	368	340	0	464
22:35:00	81300	328	347	0	445	328	347	0	445
22:40:00	81600	373	349	0	469	373	349	0	469
22:45:00	81900	349	338	0	480	349	338	0	480
22:50:00	82200	407	359	0	528	407	359	0	528
22:55:00	82500	407	396	0	539	407	396	0	539
23:00:00	82800	436	409	0	566	436	409	0	566
23:05:00	83100	413	436	0	543	413	436	0	543
23:10:00	83400	422	405	0	560	422	405	0	560
23:15:00	83700	361	414	0	507	361	414	0	507
23:20:00	84000	332	373	0	466	332	373	0	466
23:25:00	84300	306	320	0	452	306	320	0	452
23:30:00	84600	294	361	0	385	294	361	0	385
23:35:00	84900	273	275	0	383	273	275	0	383
23:40:00	85200	274	288	0	369	274	288	0	369
23:45:00	85500	253	279	0	343	253	279	0	343
23:50:00	85800	253	273	0	323	253	273	0	323
23:55:00	86100	189	235	0	277	189	235	0	277
24:00:00	86400	14	180	0	111	14	180	0	111
24:05:00	86700	11	89	0	33	11	89	0	33
24:10:00	87000	5	24	0	14	5	24	0	14
24:15:00	87300	2	10	0	6	2	10	0	6
24:20:00	87600	4	3	0	7	4	3	0	7
24:25:00	87900	1	6	0	2	1	6	0	2
24:30:00	88200	0	1	0	1	0	1	0	1
24:35:00	88500	0	1	0	0	0	1	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
