time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
00:00:00	0	168	18	0	150	168	18	0	150
00:05:00	300	141	114	0	177	141	114	0	177
00:10:00	600	152	138	0	191	152	138	0	191
00:15:00	900	121	140	0	172	121	140	0	172
00:20:00	1200	113	135	0	150	113	135	0	150
00:25:00	1500	126	109	0	167	126	109	0	167
00:30:00	1800	138	124	0	181	138	124	0	181
00:35:00	2100	97	135	0	143	97	135	0	143
00:40:00	2400	99	102	0	140	99	102	0	140
00:45:00	2700	93	99	0	134	93	99	0	134
00:50:00	3000	94	101	0	127	94	101	0	127
00:55:00	3300	69	95	0	101	69	95	0	101
01:00:00	3600	103	82	0	122	103	82	0	122
01:05:00	3900	118	84	0	156	118	84	0	156
01:10:00	4200	107	122	0	141	107	122	0	141
01:15:00	4500	110	105	0	146	110	105	0	146
01:20:00	4800	120	109	0	157	120	109	0	157
01:25:00	5100	88	125	0	120	88	125	0	120
01:30:00	5400	99	93	0	126	99	93	0	126
01:35:00	5700	107	101	0	132	107	101	0	132
01:40:00	6000	82	105	0	109	82	105	0	109
01:45:00	6300	80	87	0	102	80	87	0	102
01:50:00	6600	100	72	0	130	100	72	0	130
01:55:00	6900	64	83	0	111	64	83	0	111
02:00:00	7200	94	82	0	123	94	82	0	123
02:05:00	7500	69	92	0	100	69	92	0	100
02:10:00	7800	80	78	0	102	80	78	0	102
02:15:00	8100	96	76	0	122	96	76	0	122
02:20:00	8400	93	91	0	124	93	91	0	124
02:25:00	8700	89	92	0	121	89	92	0	121
02:30:00	9000	112	93	0	140	112	93	0	140
02:35:00	9300	106	107	0	139	106	107	0	139
02:40:00	9600	109	104	0	144	109	104	0	144
02:45:00	9900	110	106	0	148	110	106	0	148
02:50:00	10200	119	107	0	160	119	107	0	160
02:55:00	10500	128	121	0	167	128	121	0	167
03:00:00	10800	117	119	0	165	117	119	0	165
03:05:00	11100	90	115	0	140	90	115	0	140
03:10:00	11400	121	107	0	154	121	107	0	154
03:15:00	11700	92	122	0	124	92	122	0	124
03:20:00	12000	128	103	0	149	128	103	0	149
03:25:00	12300	113	105	0	157	113	105	0	157
03:30:00	12600	102	122	0	137	102	122	0	137
03:35:00	12900	89	101	0	125	89	101	0	125
03:40:00	13200	119	87	0	157	119	87	0	157
03:45:00	13500	103	118	0	142	103	118	0	142
03:50:00	13800	94	107	0	129	94	107	0	129
03:55:00	14100	73	94	0	108	73	94	0	108
04:00:00	14400	128	88	0	148	128	88	0	148
04:05:00	14700	157	111	0	194	157	111	0	194
04:10:00	15000	173	149	0	218	173	149	0	218
04:15:00	15300	163	157	0	224	163	157	0	224
04:20:00	15600	148	160	0	212	148	160	0	212
04:25:00	15900	168	152	0	228	168	152	0	228
04:30:00	16200	140	157	0	211	140	157	0	211
04:35:00	16500	174	175	0	210	174	175	0	210
04:40:00	16800	177	158	0	229	177	158	0	229
04:45:00	17100	162	170	0	221	162	170	0	221
04:50:00	17400	189	175	0	235	189	175	0	235
04:55:00	17700	206	181	0	260	206	181	0	260
05:00:00	18000	617	221	0	656	617	221	0	656
05:05:00	18300	616	479	0	793	616	479	0	793
05:10:00	18600	626	587	0	832	626	587	0	832
05:15:00	18900	612	624	0	820	612	624	0	820
05:20:00	19200	679	630	0	869	679	630	0	869
05:25:00	19500	651	637	0	883	651	637	0	883
05:30:00	19800	665	638	0	910	665	638	0	910
05:35:00	20100	704	702	0	912	704	702	0	912
05:40:00	20400	729	669	0	972	729	669	0	972
05:45:00	20700	687	717	0	942	687	717	0	942
05:50:00	21000	773	699	0	1016	773	699	0	1016
05:55:00	21300	758	763	0	1011	758	763	0	1011
06:00:00	21600	1862	796	0	2077	1862	796	0	2077
06:05:00	21900	1970	1486	0	2561	1970	1486	0	2561
06:10:00	22200	1845	1845	0	2561	1845	1845	0	2561
06:15:00	22500	1942	1850	0	2653	1942	1850	0	2653
06:20:00	22800	1996	1906	0	2743	1996	1906	0	2743
06:25:00	23100	1964	1911	0	2796	1964	1911	0	2796
06:30:00	23400	1885	1917	0	2764	1885	1917	0	2764
06:35:00	23700	1979	1897	0	2846	1979	1897	0	2846
06:40:00	24000	1987	1892	0	2941	1987	1892	0	2941
06:45:00	24300	1900	1948	0	2893	1900	1948	0	2893
06:50:00	24600	1925	1910	0	2908	1925	1910	0	2908
06:55:00	24900	1980	1911	0	2977	1980	1911	0	2977
07:00:00	25200	2557	1913	0	3621	2557	1913	0	3621
07:05:00	25500	2529	2208	0	3942	2529	2208	0	3942
07:10:00	25800	2444	2318	0	4068	2444	2318	0	4068
07:15:00	26100	2491	2224	0	4335	2491	2224	0	4335
07:20:00	26400	2473	2215	0	4593	2473	2215	0	4593
07:25:00	26700	2401	2295	0	4699	2401	2295	0	4699
07:30:00	27000	2425	2330	0	4794	2425	2330	0	4794
07:35:00	27300	2496	2127	0	5163	2496	2127	0	5163
07:40:00	27600	2410	2236	0	5337	2410	2236	0	5337
07:45:00	27900	2463	2235	0	5565	2463	2235	0	5565
07:50:00	28200	2405	2243	0	5727	2405	2243	0	5727
07:55:00	28500	2384	2199	0	5912	2384	2199	0	5912
08:00:00	28800	1017	2131	0	4798	1017	2131	0	4798
08:05:00	29100	1053	1712	0	4139	1053	1712	0	4139
08:10:00	29400	1044	1313	0	3870	1044	1313	0	3870
08:15:00	29700	1042	1336	0	3576	1042	1336	0	3576
08:20:00	30000	973	1276	0	3273	973	1276	0	3273
08:25:00	30300	1025	1234	0	3064	1025	1234	0	3064
08:30:00	30600	1006	1173	0	2897	1006	1173	0	2897
08:35:00	30900	1007	1156	0	2748	1007	1156	0	2748
08:40:00	31200	903	1059	0	2592	903	1059	0	2592
08:45:00	31500	990	1051	0	2531	990	1051	0	2531
08:50:00	31800	1002	1060	0	2473	1002	1060	0	2473
08:55:00	32100	979	1063	0	2389	979	1063	0	2389
09:00:00	32400	397	979	0	1807	397	979	0	1807
09:05:00	32700	405	801	0	1411	405	801	0	1411
09:10:00	33000	419	569	0	1261	419	569	0	1261
09:15:00	33300	363	568	0	1056	363	568	0	1056
09:20:00	33600	358	530	0	884	358	530	0	884
09:25:00	33900	357	480	0	761	357	480	0	761
09:30:00	34200	342	505	0	598	342	505	0	598
09:35:00	34500	349	440	0	507	349	440	0	507
09:40:00	34800	313	369	0	451	313	369	0	451
09:45:00	35100	347	349	0	449	347	349	0	449
09:50:00	35400	337	308	0	478	337	308	0	478
09:55:00	35700	327	336	0	469	327	336	0	469
10:00:00	36000	265	356	0	378	265	356	0	378
10:05:00	36300	241	276	0	343	241	276	0	343
10:10:00	36600	249	250	0	342	249	250	0	342
10:15:00	36900	256	261	0	337	256	261	0	337
10:20:00	37200	240	267	0	310	240	267	0	310
10:25:00	37500	260	232	0	338	260	232	0	338
10:30:00	37800	266	253	0	351	266	253	0	351
10:35:00	38100	251	258	0	344	251	258	0	344
10:40:00	38400	256	260	0	340	256	260	0	340
10:45:00	38700	269	256	0	353	269	256	0	353
10:50:00	39000	243	269	0	327	243	269	0	327
10:55:00	39300	260	257	0	330	260	257	0	330
11:00:00	39600	136	242	0	224	136	242	0	224
